symbol,category
Ccdc132,Transcription
Ccdc14,Unknown
Ccdc142,Transcription
Ccdc153,Transcription
Ccdc158,Unknown
Ccdc163,Transcription
Ccdc17,Transcription
Ccdc18,Cytoskeleton
Ccdc22,Unknown
Ccdc3,Transcription
Ccdc32,Transcription
Ccdc34,Transcription
Ccdc42,Transcription
Ccdc46,Transcription
Ccdc49,Transcription
Ccdc53,Transcription
Ccdc55,Transcription
Ccdc56,Transcription
Ccdc57,Unknown
Ccdc59,Transcription
Ccdc6,Transcription
Ccdc62,Transcription
Ccdc69,Transcription
Ccdc7,Transcription
Ccdc71,Transcription
Ccdc72,Transcription
Ccdc73,miscellaneous and unknown
Ccdc80,Transcription
Ccdc82,Transcription
Ccdc85b,Transcription
Ccdc85c,miscellaneous and unknown
Ccdc86,Transcription
Ccdc91,Unknown
Ccdc92,Transcription
Ccin,Cytoskeleton
Cckbr,receptors and binding proteins
Ccl1,Growth Factors & Cytokines
Ccl11,Growth Factors & Cytokines
Ccl2,Growth Factors & Cytokines
Ccl20,Growth Factors & Cytokines
Ccl21b,Growth Factors & Cytokines
Ccl27,Growth Factors & Cytokines
Ccl4,Growth Factors & Cytokines
Ccl5,Growth Factors & Cytokines
Ccl6,Growth Factors & Cytokines
Ccl7,Growth Factors & Cytokines
Ccm2,Development
Ccnb2,Cell Cycle
Ccnb3,EST
Ccnd1,Cell Cycle
Ccnd2,Cell Cycle
Ccndbp1,Cell Cycle
Ccne1,Cell Cycle
Ccne2,Cell Cycle
Ccnf,Cell Cycle
Ccnh,Cell Cycle
Ccni,Cell Cycle
Ccnj,Cell Cycle
Ccnk,Cell Cycle
Ccnl1,Cell Cycle
Ccnl2,Cell Cycle
Ccno,Cell Cycle
Ccnt2,Cell Cycle
Ccny,Cell Cycle
Ccnyl1,Cell Cycle
Ccr2,Growth Factors & Cytokines
Ccr4,Unknown
Ccr5,Growth Factors & Cytokines
Ccr7,Growth Factors & Cytokines
Ccr9,Growth Factors & Cytokines
Ccrl1,EST
Ccrn4l,Development
Cct7,translation and protein modification
Cct8,translation and protein modification
Cd109,Immune
Cd14,Immune
Cd163,Immune
Cd180,Immune
Cd200,Immune
Cd226,Immune
Cd24,Immune
Cd274,Immune
Cd320,Immune
Cd34,Immune
Cd36,Immune
Cd37,Immune
Cd38,Immune
Cd3d,Immune
Cd3g,Immune
Cd4,Immune
Cd48,Immune
Cd53,Immune
Cd55,Apoptosis
Cd5l,Immune
Cd68,Immune
Cd74,Immune
Cd79b,Immune
Cd80,Immune
Cd83,Immune
Cd84,Immune
Cd8a,Immune
Cd9,Extracellular Matrix
Cd97,Immune
Cdan1,Development
Cdc14a,Cell Cycle
Cdc25b,Cell Cycle
Cdc25c,Cell Cycle
Cdc26,Cell Cycle
Cdc27,Cell Cycle
Cdc40,Cell Cycle
Cdc42bpg,Signaling
Cdc42ep1,Signaling
Cdc42ep2,Cytoskeleton
Cdc42ep3,Signaling
Cdc42ep4,Signaling
Cdc42se2,Development
Cdc6,Cell Cycle
Cdc73,Cell Cycle
Cdca3,Cell Cycle
Cdcp1,Signaling
Cdgap,Signaling
Cdh1,Cytoskeleton
Cdh13,Extracellular Matrix
Cdh17,Cytoskeleton
Cdh18,Cytoskeleton
Cdh19,Cytoskeleton
Cdh20,Cytoskeleton
Cdh23,Extracellular Matrix
Cdh29,Cytoskeleton
Cdh3,Cytoskeleton
Cdh4,Extracellular Matrix
Cdh5,Cytoskeleton
Cdh6,Cytoskeleton
Cdhr1,Extracellular Matrix
Cdig2,Transcription
Cdipt,metabolism and transport
Cdk14,Cell Cycle
Cdk18,Cell Cycle
Cdk5rap1,Signaling
Cdk5rap2,Signaling
Cdk6,Cell Cycle
Cdkal1,Cell Cycle
Cdkl1,Cell Cycle
Cdkl2,Cell Cycle
Cdkl3,Cell Cycle
Cdkl4,Cell Cycle
Cdkn1a,Cell Cycle
Cdkn2aipnl,Cell Cycle
Cdkn2c,Cell Cycle
Cdo1,metabolism and transport
Cdon,Cytoskeleton
Cds1,metabolism and transport
Cds2,metabolism and transport
Cdt1,Cell Cycle
Cdyl2,Metabolism
Ceacam1,Cytoskeleton
Ceacam11,Cytoskeleton
Ceacam6,Cytoskeleton
Cebpa,Transcription
Cebpz,Transcription
Cecr6,Development
Cela3b,Protease
Celf1,Transcription
Celf2,Translation
Celf5,Translation
Celsr2,Cytoskeleton
Cenpk,Cell Cycle
Cenpl,Cell Cycle
Cenpn,Cell Cycle
Cenpq,Cell Cycle
Centd3,Signaling
Cep135,Cell Cycle
Cep290,miscellaneous and unknown
Cep350,Cell Cycle
Cep70,Cell Cycle
Cep72,Cell Cycle
Cep85l,Epigenetic
Cep89,Unknown
Cept1,metabolism and transport
Cerk,Signaling
Cerkl,metabolism and transport
Ces1d,Metabolism
Ces3,metabolism and transport
Ces6,metabolism and transport
Cetn3,Growth Factors & Cytokines
Cfap221,Development
Cfd,Immune
Cfh,Immune
Cfi,Immune
Cflar,Apoptosis
Cfp,Immune
Cftr,Transport
Cga,Hormone
Cgn,Cytoskeleton
Cgnl1,Cytoskeleton
Cgrrf1,Growth Factors & Cytokines
Chac1,Metabolism
Chchd1,Transcription
Chchd2,Transcription
Chchd3,Unknown
Chchd5,Transcription
Chchd6,Transcription
Chd2,Epigenetic
Chd3,Epigenetic
Chd6,Epigenetic
Chd7,Epigenetic
Chd8,Epigenetic
Chdh,metabolism and transport
Cherp,metabolism and transport
Chfr,Cell Cycle
Chic1,miscellaneous and unknown
Chid1,metabolism and transport
Chit1,Metabolism
Chka,Signaling
Chmp4c,Epigenetic
Chmp6,Epigenetic
Chn1,Signaling
Chn2,Signaling
Chrac1,Epigenetic
Chrdl1,Development
Chrdl2,Signaling
Chrm1,receptors and binding proteins
Chrm2,receptors and binding proteins
Chrm3,receptors and binding proteins
Chrm5,receptors and binding proteins
Chrna4,receptors and binding proteins
Chrna7,receptors and binding proteins
Chrne,receptors and binding proteins
Chst1,metabolism and transport
Chst11,Metabolism
Chst12,metabolism and transport
Chst15,metabolism and transport
Chst2,metabolism and transport
Chst9,metabolism and transport
Chtop,Epigenetic
Ciao1,miscellaneous and unknown
Cib1,Signaling
Cinp,Cell Cycle
Cirbp,Transcription
Cirh1a,Development
Cisd2,Development
Cish,Transcription
Cit,Signaling
Cited4,Epigenetic
Ckap4,Cytoskeleton
Cks1b,Signaling
Clasrp,Unknown
Clca4,Transport
Clcc1,metabolism and transport
Clcn1,metabolism and transport
Clcn2,Signaling
Clcn4-2,metabolism and transport
Clcn5,metabolism and transport
Clcn7,metabolism and transport
Clcnkb,metabolism and transport
Cldn1,Cytoskeleton
Cldn10,Cell Junction
Cldn11,Cytoskeleton
Cldn15,Cytoskeleton
Cldn16,Cytoskeleton
Cldn2,Cytoskeleton
Cldn3,Cytoskeleton
Cldn4,Cytoskeleton
Cldn6,Cytoskeleton
Cldn9,Cytoskeleton
Clec11a,Cytoskeleton
Clec14a,Cytoskeleton
Clec2d,Cytoskeleton
Clec2g,Cytoskeleton
Clec4a1,Cytoskeleton
Clec4a3,Cytoskeleton
Clec4b2,Unknown
Clecsf6,Cytoskeleton
Clic2,metabolism and transport
Clic3,metabolism and transport
Clic5,Transport
Clic6,metabolism and transport
Clip2,Transcription
Clk1,Signaling
Clk4,Immune
Clmn,Development
Clmp,Receptor
Cln5,Development
Clns1a,Transport
Clock,Cell Cycle
Clp1,translation and protein modification
Clpp,EST
Clptm1,Development
Clptm1l,miscellaneous and unknown
Clstn1,metabolism and transport
Clstn2,metabolism and transport
Cltb,Cytoskeleton
Cltc,Cytoskeleton
Clu,Apoptosis
Clybl,Metabolism
Cma1,Proteolysis
Cmas,metabolism and transport
Cmbl,metabolism and transport
Cmc1,metabolism and transport
Cmip,Signaling
Cmklr1,Growth Factors & Cytokines
Cml1,metabolism and transport
Cml5,metabolism and transport
Cmpk2,metabolism and transport
Cmtm2a,Growth Factors & Cytokines
Cmtm3,Signaling
Cmtm4,Signaling
Cmtm8,Growth Factors & Cytokines
Cmtr1,Epigenetic
Cndp1,Protease
Cndp2,Proteolysis
CNDP2,Protease
Cnga1,metabolism and transport
Cngb1,Receptor
Cnih4,Development
Cnksr3,Signaling
Cnn3,Signaling
Cnnm2,Cell Cycle
Cnnm4,Cell Cycle
Cno,Cytoskeleton
Cnot3,Transcription
Cnot4,Transcription
Cnot6l,Transcription
Cnot7,Transcription
Cnpy4,Development
Cntn2,Cytoskeleton
Cntn3,Cytoskeleton
Cntn4,Cytoskeleton
Cntn6,Extracellular Matrix
Cntnap1,Cytoskeleton
Cntnap2,Receptor
Cntnap4,Signaling
Cntnap5b,Cytoskeleton
Cntrl,Unknown
Coasy,metabolism and transport
Cobl,Development
Cobll1,Development
Cog1,Golgi
Cog4,Golgi
Cog5,Golgi
Cog7,Golgi
Cog8,Golgi
Coil,Cytoskeleton
Col11a1,Cytoskeleton
Col12a1,Cytoskeleton
Col14a1,Cytoskeleton
Col15a1,Extracellular Matrix
Col19a1,Cytoskeleton
Col20a1,Cytoskeleton
Col24a1,Unknown
Col3a1,Cytoskeleton
Col4a1,Cytoskeleton
Col4a2,Cytoskeleton
Col4a4,Cytoskeleton
Col6a1,Cytoskeleton
Col6a3,Cytoskeleton
Col6a4,Cytoskeleton
Col8a1,Cytoskeleton
Colec10,metabolism and transport
Colec12,metabolism and transport
Commd8,metabolism and transport
copb1,metabolism and transport
Copg,Golgi
Cops2,Development
Cops3,Development
Cops6,Development
Cops7b,Development
Copz1,Cytoskeleton
Copz2,Cytoskeleton
Coq10b,metabolism and transport
Coq3,Epigenetic
Coq5,Epigenetic
Coro1a,Cytoskeleton
Coro2b,Cytoskeleton
Cotl1,Cytoskeleton
COX1,metabolism and transport
Cox11,metabolism and transport
Cox15,metabolism and transport
Cox4nb,metabolism and transport
Cox5b,Electron Transport
Cox6b2,Electron Transport
Cox6c1,Electron Transport
Cox7a2,Electron Transport
Cox7a2l,Electron Transport
Cox7b,Electron Transport
Cox7b2,Metabolism
Cox7c,Electron Transport
Cox8a,Electron Transport
Cp,metabolism and transport
Cp110,Cell Cycle
Cpa2,Proteolysis
Cpa3,Proteolysis
Cpa4,Proteolysis
Cpd,Proteolysis
CPEB2,Transcription
Cpeb3,MicroRNA
Cpeb4,translation and protein modification
Cphx,Epigenetic
CpipJ_CPIJ012380,Epigenetic
CpipJ_CPIJ012390,Epigenetic
CpipJ_CPIJ017745,metabolism and transport
Cplx3,metabolism and transport
Cpm,Proteolysis
Cpne3,Development
Cpne4,Development
Cpne5,Development
Cpne6,Development
Cpne7,Development
Cpne9,Development
Cpox,metabolism and transport
Cpped1,Signaling
Cpq,Metabolism
Cps1,Unknown
Cpsf2,translation and protein modification
Cpsf4l,translation and protein modification
Cpsf6,translation and protein modification
Cpsf7,translation and protein modification
Cpt1a,metabolism and transport
Cpt1c,metabolism and transport
Cpt2,metabolism and transport
Cpxm2,Proteolysis
Crabp1,receptors and binding proteins
Crabp2,receptors and binding proteins
Crb2,Development
Crb3,Development
Crbn,Development
Creb1,Signaling
Crebl2,receptors and binding proteins
Creg1,Growth Factors & Cytokines
Creld2,Growth Factors & Cytokines
Crhr1,Receptor
Crhr2,receptors and binding proteins
Crim1,Development
Crip2,miscellaneous and unknown
Crisp2,Development
Crispld1,Development
Crlf1,Growth Factors & Cytokines
Crls1,metabolism and transport
Crot,metabolism and transport
Crtac1,Signaling
Crtc2,Transcription
Cry1,DNA Repair
Cry2,DNA Repair
Cryab,Development
Cryzl1,Metabolism
Csf1r,Growth Factors & Cytokines
Csf2rb,Growth Factors & Cytokines
Csgalnact1,metabolism and transport
Csk,Signaling
Csmd1,Signaling
Csmd2,Unknown
Csnk1a1,Signaling
Csnk1d,Signaling
Csnk1g1,Signaling
CSNK2B,Signaling
Cspg4,Cytoskeleton
Cspp1,Cell Cycle
Csrnp1,Signaling
Csrnp3,Unknown
Csrp1,Cytoskeleton
Cst13,Proteolysis
Cst3,Proteolysis
Cstb,Proteolysis
Cstf2t,translation and protein modification
Ctage5,Immune
Ctbs,metabolism and transport
Ctcf,Transcription
Ctdsp1,translation and protein modification
Ctgf,Growth Factors & Cytokines
Cth,metabolism and transport
Cthrc1,Cytoskeleton
Ctla2a,Proteolysis
Ctnna1,Signaling
Ctnna2,Signaling
Ctnnal1,Signaling
Ctnnd2,Extracellular Matrix
Ctns,Development
Ctps2,metabolism and transport
Cts8l1,Protease
Ctsc,Proteolysis
Ctsf,Proteolysis
Ctsk,Proteolysis
Ctsl1,Proteolysis
Ctsq,Protease
Ctss,Proteolysis
Cttnbp2,receptors and binding proteins
Ctu1,receptors and binding proteins
Ctxn2,Signaling
Cuedc2,miscellaneous and unknown
Cul2,Proteolysis
Cutc,metabolism and transport
Cux1,Development
Cux2,Development
Cwc22,Translation
Cwc25,Translation
Cwh43,Development
Cx3cl1,Growth Factors & Cytokines
Cx3cr1,Growth Factors & Cytokines
Cxadr,receptors and binding proteins
Cxadrl1,receptors and binding proteins
Cxcl1,Growth Factors & Cytokines
Cxcl10,Growth Factors & Cytokines
Cxcl11,Growth Factors & Cytokines
Cxcl13,Growth Factors & Cytokines
Cxcl14,Growth Factors & Cytokines
Cxcl16,Growth Factors & Cytokines
Cxcl17,Growth Factors & Cytokines
Cxcl6,Growth Factors & Cytokines
Cxcr4,Receptor
Cxcr7,Growth Factors & Cytokines
Cxxc1,Epigenetic
Cxxc5,Epigenetic
Cyb561,Electron Transport
Cyb561d2,Electron Transport
Cyb5r1,Electron Transport
Cyba,Electron Transport
Cybb,Electron Transport
Cybrd1,Electron Transport
Cyfip2,Development
Cygb,metabolism and transport
Cyp17a1,metabolism and transport
Cyp1b1,Electron Transport
Cyp20a1,Electron Transport
Cyp21a1-ps,Unknown
Cyp26a1,Electron Transport
Cyp26b1,Electron Transport
Cyp26c1,Metabolism
Cyp2b1,Electron Transport
Cyp2b12,Metabolism
Cyp2b2,Electron Transport
Cyp2c12,Electron Transport
Cyp2c22,Electron Transport
Cyp2d1,Electron Transport
Cyp2d4,Electron Transport
Cyp2d5,Electron Transport
Cyp2e1,metabolism and transport
Cyp2j3,Electron Transport
Cyp2j4,Electron Transport
Cyp2r1,Electron Transport
Cyp2u1,Metabolism
Cyp39a1,Metabolism
Cyp3a18,Metabolism
Cyp4a8,Metabolism
Cyp4f1,Metabolism
Cyp4f18,Metabolism
Cyp4f6,Metabolism
Cyp51,Electron Transport
Cyp8b1,Metabolism
Cyr61,Signaling
Cytip,Signaling
Cyyr1,miscellaneous and unknown
D616_p158002,metabolism and transport
D730001G18Rik,Unknown
Dab1,Signaling
Dab2,Signaling
Dab2ip,Signaling
Dach1,Transcription
Dach2,Development
Dact1,Signaling
Dag1,Cytoskeleton
Dagla,metabolism and transport
Dap3,Apoptosis
Dapk1,Apoptosis
Dapk2,Apoptosis
Dapk3,Apoptosis
Dapp1,Signaling
Dars,metabolism and transport
Dbc1,Transcription
Dbi,Signaling
Dbil5,Signaling
Dbn1,Development
Dbndd1,Development
Dbnl,Cytoskeleton
Dbt,metabolism and transport
Dcaf10,DNA Repair
Dcaf17,Development
Dcbld1,Development
Dcdc2,Development
Dchs1,Signaling
Dclk2,Signaling
Dclre1b,DNA Repair
Dcn,Cytoskeleton
Dcp2,translation and protein modification
Dct,metabolism and transport
Dctpp1,Development
Dcun1d1,Proteolysis
Dcun1d2,Proteolysis
Dcun1d3,Proteolysis
Dcun1d4,Proteolysis
Dd25,miscellaneous and unknown
Ddah1,metabolism and transport
Ddah2,metabolism and transport
Ddb1,Development
Ddc,metabolism and transport
Ddhd1,metabolism and transport
Ddit3,Cell Cycle
Ddit4,Cell Cycle
Ddit4l,Cell Cycle
Ddost,metabolism and transport
DDOST,metabolism and transport
Ddr1,receptors and binding proteins
Ddr2,receptors and binding proteins
Ddt,metabolism and transport
Ddx11,Transcription
Ddx17,Transcription
Ddx18,Transcription
Ddx21,Transcription
Ddx25,Transcription
Ddx28,Transcription
Ddx31,Transcription
ddx39a,Development
Ddx4,Translation
Ddx46,Transcription
Ddx47,Transcription
Ddx5,Epigenetic
Ddx51,Transcription
Ddx52,Apoptosis
Ddx54,Transcription
Ddx58,Apoptosis
Ddx6,Transcription
Ddx60,Transcription
Dear,receptors and binding proteins
Decr1,metabolism and transport
Defb1,Signaling
Defb20,Unknown
Defb21,Immune
Defb24,Signaling
Defb25,Signaling
Defb27,Signaling
Defb29,Immune
Defb3,Unknown
Defb33,Unknown
Defb4,Unknown
Defb49,Signaling
Defb52,Unknown
Defb9,Unknown
Degs1,Metabolism
Dem1,Development
Dennd1a,Signaling
Dennd2c,Signaling
Dennd3,Signaling
Dennd4b,Signaling
Depdc1b,Transcription
Depdc2,miscellaneous and unknown
Depdc5,miscellaneous and unknown
Depdc6,miscellaneous and unknown
Depdc7,miscellaneous and unknown
Des,Cytoskeleton
Desi1,Unknown
Dexi,Transcription
Dffa,Apoptosis
Dgcr2,Development
Dgkb,Signaling
Dgkg,Signaling
Dgki,Signaling
Dguok,Signaling
Dhcr24,metabolism and transport
Dhcr7,metabolism and transport
Dhh,Signaling
Dhrs1,metabolism and transport
Dhrs3,metabolism and transport
Dhrs7b,metabolism and transport
Dhrs7c,metabolism and transport
Dhx15,Transcription
Dhx32,Transcription
Dhx36,Transcription
Dhx37,Apoptosis
Dhx38,Transcription
Dhx40,Transcription
Dhx9,Transcription
Diablo,Apoptosis
Diaph1,EST
Diaph2,Development
Dio1,Metabolism
Dio2,metabolism and transport
Dip2b,Development
Diras2,Signaling
Dirc2,Development
Dis3,metabolism and transport
Dis3l,Transcription
DIS3L,Transcription
Dis3l2,Transcription
Disp2,Development
Dixdc1,Signaling
Dkk1,Development
Dkk3,Signaling
Dlat,metabolism and transport
Dlc1,Signaling
Dlg1,Development
Dlgap1,Signaling
Dlgap2,Receptor
Dlk1,Growth Factors & Cytokines
Dll4,Growth Factors & Cytokines
Dlx1,Transcription
Dlx3,Transcription
Dmap1,Epigenetic
Dmd,Development
Dmrta2,Transcription
Dmxl2,Unknown
Dnah11,Cytoskeleton
Dnah17,Cytoskeleton
Dnah2,Cytoskeleton
Dnah5,Cytoskeleton
Dnah9,Cytoskeleton
Dnaja1,Transcription
Dnajb1,Transcription
Dnajb11,Transcription
Dnajb12,Development
Dnajb5,Transcription
Dnajb9,Transcription
Dnajc10,Transcription
Dnajc15,Transcription
Dnajc16,Transcription
Dnajc2,Transcription
Dnajc21,Transcription
Dnajc3,Protein Binding
Dnajc30,Transcription
Dnali1,Cytoskeleton
Dnase1l1,metabolism and transport
Dnase1l3,metabolism and transport
Dner,Growth Factors & Cytokines
Dnlz,Transcription
Dnm1,Cytoskeleton
Dnm2,Cytoskeleton
Dnm3,Cytoskeleton
Dnmbp,EST
Dnmt1,Epigenetic
Dnttip1,metabolism and transport
Doc2a,metabolism and transport
Doc2b,metabolism and transport
Dock1,Signaling
Dock3,Signaling
Dock4,Signaling
Dock7,Signaling
Dock9,Cell Cycle
Dohh,Metabolism
Dok4,Signaling
Dok6,Signaling
Dolpp1,metabolism and transport
Dopey2,Development
Dot1l,Epigenetic
Dpagt1,metabolism and transport
Dpf2,Transcription
Dpf3,Transcription
Dph1,translation and protein modification
Dph3,miscellaneous and unknown
Dpm1,Golgi
Dpp10,Transport
Dpp6,Proteolysis
Dpp9,Proteolysis
Dpt,Development
Dpy19l1,Unknown
Dpy19l3,Development
Dpy19l4,Development
Dpyd,metabolism and transport
Dpysl2,Metabolism
Dr1,Transcription
Drap1,translation and protein modification
Drd1a,Epigenetic
Drg1,Signaling
Drg2,Signaling
Dsc2,Cytoskeleton
Dsc3,Unknown
Dscaml1,Development
Dsec\GM18298,Development
Dsg2,Extracellular Matrix
Dsp,EST
Dst,Cell Junction
Dtna,Cytoskeleton
Dtwd1,miscellaneous and unknown
Dtx3l,Signaling
Dtx4,Signaling
Duoxa2,Development
Dusp1,Signaling
Dusp10,Signaling
Dusp15,Signaling
Dusp16,Signaling
Dusp18,Signaling
Dusp4,Signaling
Dusp6,Signaling
Dusp7,Signaling
Dut,metabolism and transport
Duxbl,Transcription
Duxbl1,Unknown
Dvir\GJ16291,miscellaneous and unknown
Dyak\RpL12,Development
Dync1h1,Cytoskeleton
Dync1li1,Cytoskeleton
Dync2h1,Cytoskeleton
Dync2li1,Cytoskeleton
Dynlt1,Development
Dynlt3,Development
Dyrk1b,Signaling
Dyt1,Development
E2f5,Transcription
Eaf1,Apoptosis
Ebag9,Receptor
Ebf1,Transcription
Ebf2,Immune
Ebf4,Transcription
Ece1,translation and protein modification
Echdc1,metabolism and transport
Echs1,metabolism and transport
Ecm1,Cytoskeleton
Ecop,Apoptosis
Edem2,metabolism and transport
Edem3,metabolism and transport
Edil3,Extracellular Matrix
Edn2,Growth Factors & Cytokines
Ednra,receptors and binding proteins
Ednrb,receptors and binding proteins
Eed,Development
Eef1a2,translation and protein modification
Eef1b2,translation and protein modification
Eef1e1,translation and protein modification
Eef1g,translation and protein modification
Eef2,translation and protein modification
Eef2k,Signaling
Efcab1,receptors and binding proteins
Efcab10,receptors and binding proteins
Efcab11,Signaling
Efcab4a,receptors and binding proteins
Efcab7,metabolism and transport
Efemp1,Extracellular Matrix
Efhd1,miscellaneous and unknown
Efhd2,Signaling
Efna5,Signaling
Efnb3,Signaling
Efr3a,Development
Egf,Growth Factors & Cytokines
Egfl6,Signaling
Egfl8,receptors and binding proteins
Egfr,receptors and binding proteins
Egln1,translation and protein modification
Egln2,Development
Egln3,Development
Egr1,Cell Cycle
Egr2,Cell Cycle
Egr3,Cell Cycle
Ehbp1,Unknown
Ehd2,Signaling
Ehd3,Signaling
EHD3,metabolism and transport
Ehd4,Signaling
Ehf,Transcription
Ei24,Signaling
Eid3,Transcription
Eif1,translation and protein modification
Eif1a,translation and protein modification
Eif1ad,translation and protein modification
Eif1ay,translation and protein modification
Eif2ak4,Signaling
Eif2b1,translation and protein modification
Eif2b2,translation and protein modification
Eif2b3,translation and protein modification
Eif2c1,translation and protein modification
Eif2c2,translation and protein modification
Eif2s2,translation and protein modification
eif2s3,translation and protein modification
Eif2s3x,translation and protein modification
Eif3c,translation and protein modification
Eif3e,translation and protein modification
Eif3g,translation and protein modification
Eif3h,translation and protein modification
Eif3j,translation and protein modification
Eif3m,translation and protein modification
EIF4A1,translation and protein modification
Eif4e,Translation
Eif4e2,translation and protein modification
Eif4e3,translation and protein modification
Eif4ebp2,translation and protein modification
Eif4g1,translation and protein modification
Eif4g2,Translation
Eif4h,translation and protein modification
Eif5a,translation and protein modification
Eif5a2,translation and protein modification
Eif5b,translation and protein modification
Eif6,translation and protein modification
Elac1,translation and protein modification
